Angle	Lenght	name	cut_num	cond	Embryo
58.761	285.377	Ntf3_CdM_Embryo_2	3	CdM	2
53.683	290.413	Ntf3_CdM_Embryo_2	3	CdM	2
46.397	290.000	Ntf3_CdM_Embryo_2	3	CdM	2
53.961	358.638	Ntf3_CdM_Embryo_2	3	CdM	2
58.310	365.493	Ntf3_CdM_Embryo_2	3	CdM	2
50.945	430.113	Ntf3_CdM_Embryo_2	3	CdM	2
45.231	526.799	Ntf3_CdM_Embryo_2	3	CdM	2
31.210	358.950	Ntf3_CdM_Embryo_2	3	CdM	2
36.254	390.623	Ntf3_CdM_Embryo_2	3	CdM	2
35.338	433.955	Ntf3_CdM_Embryo_2	3	CdM	2
29.055	442.712	Ntf3_CdM_Embryo_2	3	CdM	2
23.906	414.566	Ntf3_CdM_Embryo_2	3	CdM	2
29.152	455.728	Ntf3_CdM_Embryo_2	3	CdM	2
30.046	471.339	Ntf3_CdM_Embryo_2	3	CdM	2
27.854	477.298	Ntf3_CdM_Embryo_2	3	CdM	2
27.017	510.734	Ntf3_CdM_Embryo_2	3	CdM	2
32.082	474.455	Ntf3_CdM_Embryo_2	3	CdM	2
36.310	491.423	Ntf3_CdM_Embryo_2	3	CdM	2
39.579	486.544	Ntf3_CdM_Embryo_2	3	CdM	2
32.005	509.435	Ntf3_CdM_Embryo_2	3	CdM	2
29.771	543.768	Ntf3_CdM_Embryo_2	3	CdM	2
28.294	548.533	Ntf3_CdM_Embryo_2	3	CdM	2
27.759	515.302	Ntf3_CdM_Embryo_2	3	CdM	2
34.136	570.249	Ntf3_CdM_Embryo_2	3	CdM	2
31.050	571.948	Ntf3_CdM_Embryo_2	3	CdM	2
32.015	616.813	Ntf3_CdM_Embryo_2	3	CdM	2
37.138	641.007	Ntf3_CdM_Embryo_2	3	CdM	2
35.251	651.460	Ntf3_CdM_Embryo_2	3	CdM	2
88.409	1044.403	Ntf3_Control_Embryo_3	1	ctrl	3
0.000	724.000	Ntf3_Control_Embryo_3	1	ctrl	3
-23.629	174.642	Ntf3_Control_Embryo_3	1	ctrl	3
-10.117	273.249	Ntf3_Control_Embryo_3	1	ctrl	3
3.036	264.371	Ntf3_Control_Embryo_3	1	ctrl	3
11.910	281.050	Ntf3_Control_Embryo_3	1	ctrl	3
17.103	285.631	Ntf3_Control_Embryo_3	1	ctrl	3
17.192	189.465	Ntf3_Control_Embryo_3	1	ctrl	3
20.398	212.313	Ntf3_Control_Embryo_3	1	ctrl	3
25.662	198.588	Ntf3_Control_Embryo_3	1	ctrl	3
28.902	219.317	Ntf3_Control_Embryo_3	1	ctrl	3
26.565	228.079	Ntf3_Control_Embryo_3	1	ctrl	3
23.806	222.971	Ntf3_Control_Embryo_3	1	ctrl	3
17.103	231.225	Ntf3_Control_Embryo_3	1	ctrl	3
22.259	232.312	Ntf3_Control_Embryo_3	1	ctrl	3
16.678	257.847	Ntf3_Control_Embryo_3	1	ctrl	3
31.490	223.987	Ntf3_Control_Embryo_3	1	ctrl	3
22.007	258.861	Ntf3_Control_Embryo_3	1	ctrl	3
27.387	280.432	Ntf3_Control_Embryo_3	1	ctrl	3
32.642	333.708	Ntf3_Control_Embryo_3	1	ctrl	3
17.704	322.262	Ntf3_Control_Embryo_3	1	ctrl	3
38.379	478.366	Ntf3_Control_Embryo_3	1	ctrl	3
28.875	465.928	Ntf3_Control_Embryo_3	1	ctrl	3
23.787	498.334	Ntf3_Control_Embryo_3	1	ctrl	3
26.316	514.300	Ntf3_Control_Embryo_3	1	ctrl	3
21.214	489.147	Ntf3_Control_Embryo_3	1	ctrl	3
21.069	522.961	Ntf3_Control_Embryo_3	1	ctrl	3
18.607	526.522	Ntf3_Control_Embryo_3	1	ctrl	3
16.378	546.161	Ntf3_Control_Embryo_3	1	ctrl	3
12.642	548.293	Ntf3_Control_Embryo_3	1	ctrl	3
88.233	1070.509	Ntf3_CdM_Embryo_3	1	CdM	3
1.577	690.262	Ntf3_CdM_Embryo_3	1	CdM	3
-37.200	104.202	Ntf3_CdM_Embryo_3	1	CdM	3
20.869	171.234	Ntf3_CdM_Embryo_3	1	CdM	3
11.491	185.723	Ntf3_CdM_Embryo_3	1	CdM	3
9.728	213.063	Ntf3_CdM_Embryo_3	1	CdM	3
9.353	258.436	Ntf3_CdM_Embryo_3	1	CdM	3
15.043	331.355	Ntf3_CdM_Embryo_3	1	CdM	3
8.720	329.812	Ntf3_CdM_Embryo_3	1	CdM	3
6.729	341.352	Ntf3_CdM_Embryo_3	1	CdM	3
3.576	320.624	Ntf3_CdM_Embryo_3	1	CdM	3
5.934	357.918	Ntf3_CdM_Embryo_3	1	CdM	3
7.381	389.225	Ntf3_CdM_Embryo_3	1	CdM	3
8.767	419.906	Ntf3_CdM_Embryo_3	1	CdM	3
17.991	407.946	Ntf3_CdM_Embryo_3	1	CdM	3
16.317	444.920	Ntf3_CdM_Embryo_3	1	CdM	3
16.942	497.595	Ntf3_CdM_Embryo_3	1	CdM	3
12.191	497.213	Ntf3_CdM_Embryo_3	1	CdM	3
10.129	523.153	Ntf3_CdM_Embryo_3	1	CdM	3
17.286	551.928	Ntf3_CdM_Embryo_3	1	CdM	3
13.684	591.798	Ntf3_CdM_Embryo_3	1	CdM	3
18.015	646.703	Ntf3_CdM_Embryo_3	1	CdM	3
20.237	673.582	Ntf3_CdM_Embryo_3	1	CdM	3
18.435	676.727	Ntf3_CdM_Embryo_3	1	CdM	3
89.178	1115.115	Ntf3_Control_Embryo_3	2	ctrl	3
-0.697	740.055	Ntf3_Control_Embryo_3	2	ctrl	3
-5.440	253.140	Ntf3_Control_Embryo_3	2	ctrl	3
-1.608	285.112	Ntf3_Control_Embryo_3	2	ctrl	3
41.322	198.399	Ntf3_Control_Embryo_3	2	ctrl	3
44.119	229.837	Ntf3_Control_Embryo_3	2	ctrl	3
36.666	224.401	Ntf3_Control_Embryo_3	2	ctrl	3
43.964	273.695	Ntf3_Control_Embryo_3	2	ctrl	3
41.734	285.428	Ntf3_Control_Embryo_3	2	ctrl	3
28.595	290.424	Ntf3_Control_Embryo_3	2	ctrl	3
32.485	316.526	Ntf3_Control_Embryo_3	2	ctrl	3
26.892	313.949	Ntf3_Control_Embryo_3	2	ctrl	3
30.759	336.311	Ntf3_Control_Embryo_3	2	ctrl	3
22.736	341.539	Ntf3_Control_Embryo_3	2	ctrl	3
21.856	386.804	Ntf3_Control_Embryo_3	2	ctrl	3
30.984	493.401	Ntf3_Control_Embryo_3	2	ctrl	3
31.777	531.699	Ntf3_Control_Embryo_3	2	ctrl	3
33.627	505.610	Ntf3_Control_Embryo_3	2	ctrl	3
36.985	497.001	Ntf3_Control_Embryo_3	2	ctrl	3
39.433	532.133	Ntf3_Control_Embryo_3	2	ctrl	3
17.909	517.054	Ntf3_Control_Embryo_3	2	ctrl	3
17.709	549.015	Ntf3_Control_Embryo_3	2	ctrl	3
15.098	575.878	Ntf3_Control_Embryo_3	2	ctrl	3
88.012	1066.642	Ntf3_CdM_Embryo_3	2	CdM	3
1.070	696.121	Ntf3_CdM_Embryo_3	2	CdM	3
44.215	103.247	Ntf3_CdM_Embryo_3	2	CdM	3
27.553	103.769	Ntf3_CdM_Embryo_3	2	CdM	3
35.776	167.631	Ntf3_CdM_Embryo_3	2	CdM	3
39.023	196.939	Ntf3_CdM_Embryo_3	2	CdM	3
29.681	222.146	Ntf3_CdM_Embryo_3	2	CdM	3
29.812	213.216	Ntf3_CdM_Embryo_3	2	CdM	3
24.090	227.844	Ntf3_CdM_Embryo_3	2	CdM	3
16.783	263.211	Ntf3_CdM_Embryo_3	2	CdM	3
25.272	257.661	Ntf3_CdM_Embryo_3	2	CdM	3
16.595	315.125	Ntf3_CdM_Embryo_3	2	CdM	3
21.900	324.410	Ntf3_CdM_Embryo_3	2	CdM	3
28.887	331.210	Ntf3_CdM_Embryo_3	2	CdM	3
33.136	343.930	Ntf3_CdM_Embryo_3	2	CdM	3
28.138	358.353	Ntf3_CdM_Embryo_3	2	CdM	3
27.725	397.654	Ntf3_CdM_Embryo_3	2	CdM	3
26.171	455.721	Ntf3_CdM_Embryo_3	2	CdM	3
16.750	430.256	Ntf3_CdM_Embryo_3	2	CdM	3
13.443	468.846	Ntf3_CdM_Embryo_3	2	CdM	3
18.398	494.264	Ntf3_CdM_Embryo_3	2	CdM	3
20.676	501.288	Ntf3_CdM_Embryo_3	2	CdM	3
22.222	531.474	Ntf3_CdM_Embryo_3	2	CdM	3
26.517	537.551	Ntf3_CdM_Embryo_3	2	CdM	3
25.060	561.894	Ntf3_CdM_Embryo_3	2	CdM	3
29.934	563.121	Ntf3_CdM_Embryo_3	2	CdM	3
27.271	580.527	Ntf3_CdM_Embryo_3	2	CdM	3
19.440	594.916	Ntf3_CdM_Embryo_3	2	CdM	3
90.105	1091.002	Ntf3_Control_Embryo_3	3	ctrl	3
0.480	716.025	Ntf3_Control_Embryo_3	3	ctrl	3
-23.671	79.706	Ntf3_Control_Embryo_3	3	ctrl	3
-46.397	145.000	Ntf3_Control_Embryo_3	3	ctrl	3
-43.831	277.244	Ntf3_Control_Embryo_3	3	ctrl	3
14.036	144.309	Ntf3_Control_Embryo_3	3	ctrl	3
4.970	161.608	Ntf3_Control_Embryo_3	3	ctrl	3
13.241	174.642	Ntf3_Control_Embryo_3	3	ctrl	3
5.797	198.013	Ntf3_Control_Embryo_3	3	ctrl	3
21.801	172.325	Ntf3_Control_Embryo_3	3	ctrl	3
18.004	168.238	Ntf3_Control_Embryo_3	3	ctrl	3
21.125	141.510	Ntf3_Control_Embryo_3	3	ctrl	3
29.017	146.373	Ntf3_Control_Embryo_3	3	ctrl	3
27.632	168.181	Ntf3_Control_Embryo_3	3	ctrl	3
31.566	179.569	Ntf3_Control_Embryo_3	3	ctrl	3
22.714	186.462	Ntf3_Control_Embryo_3	3	ctrl	3
28.811	228.254	Ntf3_Control_Embryo_3	3	ctrl	3
19.654	237.857	Ntf3_Control_Embryo_3	3	ctrl	3
14.357	173.416	Ntf3_Control_Embryo_3	3	ctrl	3
5.826	197.018	Ntf3_Control_Embryo_3	3	ctrl	3
5.662	233.137	Ntf3_Control_Embryo_3	3	ctrl	3
13.496	231.389	Ntf3_Control_Embryo_3	3	ctrl	3
8.412	287.089	Ntf3_Control_Embryo_3	3	ctrl	3
37.676	227.423	Ntf3_Control_Embryo_3	3	ctrl	3
37.372	319.612	Ntf3_Control_Embryo_3	3	ctrl	3
14.454	332.525	Ntf3_Control_Embryo_3	3	ctrl	3
3.814	345.766	Ntf3_Control_Embryo_3	3	ctrl	3
1.411	406.123	Ntf3_Control_Embryo_3	3	ctrl	3
10.141	374.856	Ntf3_Control_Embryo_3	3	ctrl	3
7.375	397.287	Ntf3_Control_Embryo_3	3	ctrl	3
16.244	421.840	Ntf3_Control_Embryo_3	3	ctrl	3
22.475	395.001	Ntf3_Control_Embryo_3	3	ctrl	3
27.499	411.491	Ntf3_Control_Embryo_3	3	ctrl	3
32.628	419.148	Ntf3_Control_Embryo_3	3	ctrl	3
21.452	456.633	Ntf3_Control_Embryo_3	3	ctrl	3
15.030	447.303	Ntf3_Control_Embryo_3	3	ctrl	3
9.483	455.221	Ntf3_Control_Embryo_3	3	ctrl	3
10.036	476.288	Ntf3_Control_Embryo_3	3	ctrl	3
12.416	497.639	Ntf3_Control_Embryo_3	3	ctrl	3
4.632	470.537	Ntf3_Control_Embryo_3	3	ctrl	3
89.826	988.005	Ntf3_CdM_Embryo_3	3	CdM	3
1.685	476.206	Ntf3_CdM_Embryo_3	3	CdM	3
32.347	71.021	Ntf3_CdM_Embryo_3	3	CdM	3
13.309	95.567	Ntf3_CdM_Embryo_3	3	CdM	3
-8.584	107.201	Ntf3_CdM_Embryo_3	3	CdM	3
21.890	120.702	Ntf3_CdM_Embryo_3	3	CdM	3
38.243	150.243	Ntf3_CdM_Embryo_3	3	CdM	3
59.318	174.416	Ntf3_CdM_Embryo_3	3	CdM	3
27.860	158.354	Ntf3_CdM_Embryo_3	3	CdM	3
27.387	186.955	Ntf3_CdM_Embryo_3	3	CdM	3
26.354	243.286	Ntf3_CdM_Embryo_3	3	CdM	3
13.325	156.205	Ntf3_CdM_Embryo_3	3	CdM	3
7.046	179.354	Ntf3_CdM_Embryo_3	3	CdM	3
-0.630	182.011	Ntf3_CdM_Embryo_3	3	CdM	3
-9.417	207.800	Ntf3_CdM_Embryo_3	3	CdM	3
14.438	276.740	Ntf3_CdM_Embryo_3	3	CdM	3
13.870	333.730	Ntf3_CdM_Embryo_3	3	CdM	3
5.161	311.262	Ntf3_CdM_Embryo_3	3	CdM	3
33.043	368.622	Ntf3_CdM_Embryo_3	3	CdM	3
28.869	389.391	Ntf3_CdM_Embryo_3	3	CdM	3
23.570	385.130	Ntf3_CdM_Embryo_3	3	CdM	3
28.072	459.000	Ntf3_CdM_Embryo_3	3	CdM	3
17.723	407.333	Ntf3_CdM_Embryo_3	3	CdM	3
16.887	468.188	Ntf3_CdM_Embryo_3	3	CdM	3
12.502	471.173	Ntf3_CdM_Embryo_3	3	CdM	3
12.822	423.562	Ntf3_CdM_Embryo_3	3	CdM	3
